Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier
2023,2,30977,34685,"Chicago, IL","Savannah, GA",13232,14685,MDW,SAV,773,213,179.25,WN
2023,2,30977,34685,"Chicago, IL","Savannah, GA",13930,14685,ORD,SAV,773,343,264.44,UA
2023,2,31453,34685,"Houston, TX","Savannah, GA",12191,14685,HOU,SAV,853,101,205.17,WN
2023,2,31453,34685,"Houston, TX","Savannah, GA",12266,14685,IAH,SAV,853,140,286.47,UA
2023,2,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",11618,14685,EWR,SAV,748,564,181.67,UA
2023,2,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12391,14685,ISP,SAV,748,13,213.48,WN
2023,3,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11259,14685,DAL,SAV,925,105,215.89,WN
2023,3,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11298,14685,DFW,SAV,925,193,275.46,AA
2023,3,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",13296,14685,MHT,SAV,917,23,230.29,WN
2023,3,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",14307,14685,PVD,SAV,917,47,240.05,AA
2023,3,30977,34685,"Chicago, IL","Savannah, GA",13232,14685,MDW,SAV,773,170,177.06,WN
2023,3,30977,34685,"Chicago, IL","Savannah, GA",13930,14685,ORD,SAV,773,319,240.64,UA
2023,3,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",11618,14685,EWR,SAV,748,537,154.74,UA
2023,3,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12391,14685,ISP,SAV,748,14,212.76,WN
2023,3,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12953,14685,LGA,SAV,748,387,161.39,DL
2023,4,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11259,14685,DAL,SAV,925,94,216.76,WN
2023,4,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11298,14685,DFW,SAV,925,219,280.98,AA
2023,4,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",13296,14685,MHT,SAV,917,22,272.72,WN
2023,4,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",14307,14685,PVD,SAV,917,46,259.88,AA
2023,4,30977,34685,"Chicago, IL","Savannah, GA",13232,14685,MDW,SAV,773,121,205.26,WN
2023,4,30977,34685,"Chicago, IL","Savannah, GA",13930,14685,ORD,SAV,773,305,280.23,UA
2023,4,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",11618,14685,EWR,SAV,748,472,196.76,UA
2023,4,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12197,14685,HPN,SAV,748,15,210.41,AA
2023,4,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12391,14685,ISP,SAV,748,11,225.21,WN
2023,4,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12953,14685,LGA,SAV,748,320,206.76,DL
2024,1,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11259,14685,DAL,SAV,925,84,236.46,WN
2024,1,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11298,14685,DFW,SAV,925,183,301.13,AA
2024,1,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",13296,14685,MHT,SAV,917,12,282.67,WN
2024,1,30977,34685,"Chicago, IL","Savannah, GA",13232,14685,MDW,SAV,773,121,209.62,WN
2024,1,30977,34685,"Chicago, IL","Savannah, GA",13930,14685,ORD,SAV,773,274,277.05,UA
2024,1,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",11618,14685,EWR,SAV,748,437,190.53,UA
2024,1,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12197,14685,HPN,SAV,748,17,180.22,AA
2024,1,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12391,14685,ISP,SAV,748,7,218.16,WN
2024,1,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12478,14685,JFK,SAV,748,404,175.54,DL
2024,1,31703,34685,"New York City, NY (Metropolitan Area)","Savannah, GA",12953,14685,LGA,SAV,748,281,206.68,DL
2024,1,32467,34685,"Miami, FL (Metropolitan Area)","Savannah, GA",11697,14685,FLL,SAV,440,83,182.14,DL
2024,1,32467,34685,"Miami, FL (Metropolitan Area)","Savannah, GA",13303,14685,MIA,SAV,440,114,259.37,AA
2021,3,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,DFW,SEA,1670,1292,215.53,AA
2021,3,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",10874,14747,CAK,SEA,2055,14,325.45,UA
2021,3,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",11042,14747,CLE,SEA,2055,233,293.86,UA
2021,3,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",10721,14747,BOS,SEA,2496,1483,303.52,DL
2021,3,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,17,329.41,AA
2021,3,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,48,352.78,AA
2021,3,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,235,183.07,WN
2021,3,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,87,231.94,WN
2021,3,31453,30559,"Houston, TX","Seattle, WA",12266,14747,IAH,SEA,1894,894,238.94,UA
2021,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",11618,14747,EWR,SEA,2448,1304,253.05,UA
2021,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,2448,9,346,DL
2021,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12391,14747,ISP,SEA,2448,3,296.58,AA
2021,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12478,14747,JFK,SEA,2448,1382,298.27,DL
2021,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,2448,46,313.9,DL
2021,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",15070,14747,SWF,SEA,2448,1,371.32,AA
2021,3,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",13796,14747,OAK,SEA,696,1290,126.8,WN
2021,3,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",13303,14747,MIA,SEA,2724,318,261.72,AA
2021,3,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",12954,14747,LGB,SEA,978,72,127.35,WN
2021,3,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",13931,14747,ORF,SEA,2437,191,297.99,AA
2021,3,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",14098,14747,PHF,SEA,2437,16,328.86,AA
2021,4,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,DFW,SEA,1670,1185,233.36,AA
2021,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,10,314.99,AA
2021,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,38,291.69,DL
2021,4,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,144,176.45,WN
2021,4,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,64,240.01,WN
2021,4,31453,30559,"Houston, TX","Seattle, WA",12266,14747,IAH,SEA,1894,860,245.94,UA
2021,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",11618,14747,EWR,SEA,2448,1029,223.48,UA
2021,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,2448,7,231.31,AA
2021,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12391,14747,ISP,SEA,2448,1,149.17,AA
2021,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,2448,45,259.93,AA
2021,4,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",13303,14747,MIA,SEA,2724,318,267.64,AA
2021,4,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",12954,14747,LGB,SEA,978,65,156.34,WN
2022,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,3,318.71,AA
2022,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,31,295.27,DL
2022,1,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,91,165.54,WN
2022,1,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,45,236.13,WN
2022,1,31453,30559,"Houston, TX","Seattle, WA",12266,14747,IAH,SEA,1894,644,255.86,UA
2022,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,2448,4,265.15,DL
2022,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12391,14747,ISP,SEA,2448,1,293.73,AA
2022,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,2448,32,249.59,AA
2022,1,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",13796,14747,OAK,SEA,696,584,147.72,WN
2022,1,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",13303,14747,MIA,SEA,2724,320,270.61,AA
2022,1,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",12954,14747,LGB,SEA,978,50,155.48,WN
2019,1,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,185,182.46,WN
2019,1,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",13303,14747,MIA,SEA,2724,311,353.64,AA
2019,1,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,DFW,SEA,1670,1108,236.39,AA
2019,1,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,70,256.26,WN
2019,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,2448,9,275.18,DL
2019,1,31453,30559,"Houston, TX","Seattle, WA",12266,14747,IAH,SEA,1894,688,265.22,UA
2019,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12391,14747,ISP,SEA,2448,1,303.35,AA
2019,2,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,114,268.61,WN
2019,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,2448,55,290.22,UA
2019,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,19,292.75,WN
2019,1,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",13796,14747,OAK,SEA,696,1207,148.63,WN
2019,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,41,327.95,DL
2019,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",15070,14747,SWF,SEA,2448,1,414.38,DL
2019,2,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",10874,14747,CAK,SEA,2055,17,357.78,UA
2019,2,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,DFW,SEA,1670,1635,237.45,AA
2019,2,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",11618,14747,EWR,SEA,2448,1314,296.41,UA
2019,2,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,2448,15,333.52,DL
2019,2,31453,30559,"Houston, TX","Seattle, WA",12266,14747,IAH,SEA,1894,1097,248.38,UA
2019,2,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12391,14747,ISP,SEA,2448,2,330.17,AA
2019,2,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12478,14747,JFK,SEA,2448,2050,288.93,DL
2019,2,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,2448,92,334.8,AA
2019,2,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,269,226.22,WN
2019,2,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,25,364.22,WN
2019,2,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",13303,14747,MIA,SEA,2724,330,365,AA
2019,2,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",13796,14747,OAK,SEA,696,1546,150.86,WN
2019,2,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",13931,14747,ORF,SEA,2437,198,331.58,AA
2019,2,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",14098,14747,PHF,SEA,2437,29,363.4,AA
2019,2,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,67,354.16,AA
2019,2,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",15070,14747,SWF,SEA,2448,6,269.15,DL
2019,3,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",10874,14747,CAK,SEA,2055,18,319.38,UA
2019,3,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,DFW,SEA,1670,1802,222.78,AA
2019,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",11618,14747,EWR,SEA,2448,1489,308.88,UA
2019,3,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,129,272.85,WN
2019,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,2448,18,346,DL
2019,3,31453,30559,"Houston, TX","Seattle, WA",12266,14747,IAH,SEA,1894,1196,241.08,UA
2019,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12391,14747,ISP,SEA,2448,4,321.71,AA
2019,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12478,14747,JFK,SEA,2448,2269,313.15,DL
2019,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,2448,113,331.82,AA
2019,3,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,351,215.46,WN
2019,3,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,33,348.06,AA
2019,3,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",13303,14747,MIA,SEA,2724,301,357.27,AA
2019,3,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",13796,14747,OAK,SEA,696,1622,158.52,WN
2019,3,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",13931,14747,ORF,SEA,2437,225,318.14,AA
2019,3,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",14098,14747,PHF,SEA,2437,34,331.61,AA
2019,3,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,93,347.73,AA
2019,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",15070,14747,SWF,SEA,2448,10,326.86,AA
2019,4,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",10874,14747,CAK,SEA,2055,18,246.75,UA
2019,4,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",11042,14747,CLE,SEA,2055,245,275.08,UA
2019,4,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,DFW,SEA,1670,1337,216.25,AA
2019,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",11618,14747,EWR,SEA,2448,1099,312.63,UA
2019,4,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,73,260.08,WN
2019,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,2448,14,390.27,DL
2019,4,31453,30559,"Houston, TX","Seattle, WA",12266,14747,IAH,SEA,1894,905,264.15,UA
2019,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12391,14747,ISP,SEA,2448,3,305.48,AA
2019,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12478,14747,JFK,SEA,2448,1858,301.54,DL
2019,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,2448,85,315.91,AA
2019,4,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,235,186.38,WN
2019,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,26,294.91,AA
2019,4,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",13303,14747,MIA,SEA,2724,339,356.13,AA
2019,4,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",13796,14747,OAK,SEA,696,1457,152.12,WN
2019,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,66,332.26,AA
2019,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",15070,14747,SWF,SEA,2448,7,283.51,AA
2020,1,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,DFW,SEA,1670,826,217.12,AA
2020,1,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,50,233.3,WN
2020,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,2448,10,273.01,DL
2020,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12391,14747,ISP,SEA,2448,2,364.29,AA
2020,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,2448,42,283.93,UA
2020,1,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,153,146.57,WN
2020,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,16,258.64,WN
2020,1,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",13303,14747,MIA,SEA,2724,275,317.75,AA
2020,1,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",13796,14747,OAK,SEA,696,777,148.42,WN
2020,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,33,304.16,DL
2020,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",15070,14747,SWF,SEA,2448,2,435.93,DL
2020,2,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",10874,14747,CAK,SEA,2055,2,271.24,UA
2020,2,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",11042,14747,CLE,SEA,2055,34,216.63,DL
2020,2,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,DFW,SEA,1670,228,203.52,AA
2020,2,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,34,222.46,WN
2020,2,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,2422,0,119,AA
2020,2,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,2422,25,234.38,AA
2020,2,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",12954,14747,LGB,SEA,978,15,116.02,WN
2020,2,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,64,132.81,WN
2020,2,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,3,198.54,WN
2020,2,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",13303,14747,MIA,SEA,2724,36,256.77,AA
2020,2,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",13796,14747,OAK,SEA,696,135,135.07,WN
2020,2,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",13931,14747,ORF,SEA,2437,37,314.55,DL
2020,2,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",14098,14747,PHF,SEA,2437,6,263.54,AA
2020,2,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,8,249.34,WN
2020,2,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",15070,14747,SWF,SEA,2422,0,294.33,DL
2020,3,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,DFW,SEA,1670,535,176.06,AA
2020,3,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",10874,14747,CAK,SEA,2055,6,201.92,UA
2020,3,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",11042,14747,CLE,SEA,2055,98,181.76,DL
2020,3,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,11,196.25,AA
2020,3,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,21,202.54,AA
2020,3,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,120,112.99,WN
2020,3,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,51,188.86,WN
2020,3,31453,30559,"Houston, TX","Seattle, WA",12266,14747,IAH,SEA,1894,314,194.54,UA
2020,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,2448,0,241.33,AA
2020,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12391,14747,ISP,SEA,2448,0,313,AA
2020,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12478,14747,JFK,SEA,2448,334,253.39,DL
2020,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,2448,46,207.58,AA
2020,3,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",15070,14747,SWF,SEA,2448,1,239.4,AA
2020,3,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",13796,14747,OAK,SEA,696,326,126.3,WN
2020,3,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",13303,14747,MIA,SEA,2724,81,194.13,AA
2020,3,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",12954,14747,LGB,SEA,978,46,114.28,WN
2020,3,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",13931,14747,ORF,SEA,2437,120,254.4,DL
2020,3,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",14098,14747,PHF,SEA,2437,9,251.72,AA
2020,4,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,DFW,SEA,1670,569,182.75,AA
2020,4,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",10874,14747,CAK,SEA,2055,5,219.31,UA
2020,4,30647,30559,"Cleveland, OH (Metropolitan Area)","Seattle, WA",11042,14747,CLE,SEA,2055,74,209.08,UA
2020,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,6,238.7,AA
2020,4,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,13,212.66,AA
2020,4,30977,30559,"Chicago, IL","Seattle, WA",13232,14747,MDW,SEA,1733,72,123.92,WN
2020,4,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,1894,53,221.58,WN
2020,4,31453,30559,"Houston, TX","Seattle, WA",12266,14747,IAH,SEA,1894,326,230.47,UA
2020,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,2448,1,225.22,AA
2020,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12391,14747,ISP,SEA,2448,1,203.92,AA
2020,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12478,14747,JFK,SEA,2448,275,269.32,DL
2020,4,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,2448,44,218.89,AA
2020,4,32457,30559,"San Francisco, CA (Metropolitan Area)","Seattle, WA",13796,14747,OAK,SEA,696,343,124.47,WN
2020,4,32467,30559,"Miami, FL (Metropolitan Area)","Seattle, WA",13303,14747,MIA,SEA,2724,156,182.78,AA
2020,4,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",12954,14747,LGB,SEA,978,21,136.06,WN
2020,4,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",13931,14747,ORF,SEA,2437,92,248.36,AA
2020,4,33667,30559,"Norfolk, VA (Metropolitan Area)","Seattle, WA",14098,14747,PHF,SEA,2437,8,241.02,AA
2021,1,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,DFW,SEA,1670,481,188.45,AA
2021,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",13296,14747,MHT,SEA,2496,5,192.19,AA
2021,1,30721,30559,"Boston, MA (Metropolitan Area)","Seattle, WA",14307,14747,PVD,SEA,2496,11,239.73,AA
